Age,Gender,Category,Purchase Amount (USD),Location,Season,Review Rating,Previous Purchases,Frequency of Purchases
53,Female,Clothing,78,New Jersey,Spring,3.4,2,Bi-Weekly
35,Female,Clothing,61,South Dakota,Spring,4.5,21,Weekly
38,Female,Clothing,57,North Carolina,Fall,3.8,39,Annually
32,Female,Clothing,70,Oregon,Summer,3.0,38,Annually
47,Female,Clothing,57,Montana,Fall,3.7,6,Every 3 Months
53,Female,Accessories,74,New Jersey,Winter,4.4,6,Bi-Weekly
60,Female,Clothing,90,Arizona,Fall,3.1,50,Monthly
31,Female,Footwear,98,Vermont,Spring,4.2,9,Annually
44,Female,Clothing,43,Colorado,Winter,3.1,15,Every 3 Months
29,Female,Clothing,37,Tennessee,Winter,5.0,5,Quarterly
19,Female,Clothing,38,New Jersey,Summer,2.7,13,Bi-Weekly
54,Female,Clothing,60,Montana,Winter,3.8,44,Fortnightly
40,Female,Clothing,55,Montana,Winter,3.3,36,Annually
39,Female,Accessories,51,Nevada,Fall,4.8,18,Fortnightly
44,Female,Accessories,71,Nevada,Winter,3.4,39,Weekly
22,Female,Clothing,61,Louisiana,Spring,4.4,11,Every 3 Months
30,Female,Footwear,65,Illinois,Summer,3.9,1,Bi-Weekly
69,Female,Accessories,34,South Carolina,Fall,3.9,34,Annually
28,Female,Clothing,87,Washington,Summer,4.2,47,Bi-Weekly
57,Female,Clothing,79,Nebraska,Spring,4.0,24,Quarterly
46,Female,Clothing,46,Alabama,Spring,2.6,20,Quarterly
48,Female,Clothing,72,Montana,Summer,4.4,11,Annually
24,Female,Clothing,93,Minnesota,Summer,3.2,3,Every 3 Months
50,Female,Footwear,76,Ohio,Summer,4.3,38,Bi-Weekly
29,Female,Footwear,56,New York,Winter,4.9,45,Weekly
61,Female,Footwear,83,Indiana,Fall,3.8,31,Quarterly
34,Female,Accessories,90,Delaware,Winter,2.5,16,Bi-Weekly
27,Female,Footwear,94,Connecticut,Spring,4.9,3,Quarterly
38,Female,Clothing,68,New York,Fall,3.0,15,Annually
25,Female,Footwear,53,Alabama,Spring,3.2,11,Every 3 Months
54,Female,Outerwear,35,Massachusetts,Summer,2.9,22,Fortnightly
53,Female,Outerwear,30,South Carolina,Summer,2.8,35,Annually
23,Female,Accessories,26,West Virginia,Winter,3.1,5,Bi-Weekly
19,Female,Accessories,60,Kentucky,Winter,3.4,35,Bi-Weekly
57,Female,Footwear,30,New Jersey,Summer,2.9,27,Weekly
19,Female,Outerwear,91,New York,Winter,3.2,9,Monthly
33,Female,Footwear,71,Massachusetts,Spring,3.8,21,Bi-Weekly
33,Female,Accessories,64,Florida,Summer,3.6,23,Monthly
38,Female,Accessories,54,Michigan,Summer,4.3,3,Bi-Weekly
47,Female,Clothing,35,Oregon,Fall,4.8,31,Annually
39,Female,Clothing,38,Michigan,Winter,2.5,44,Annually
32,Female,Accessories,69,Washington,Fall,2.5,20,Monthly
27,Female,Clothing,96,Alaska,Winter,4.6,34,Weekly
67,Female,Clothing,73,Montana,Winter,4.2,17,Every 3 Months
46,Female,Accessories,49,New Mexico,Summer,4.2,20,Annually
36,Female,Footwear,44,Connecticut,Summer,4.8,46,Every 3 Months
62,Female,Clothing,93,Alaska,Spring,4.5,28,Annually
31,Female,Clothing,72,Ohio,Summer,3.3,6,Fortnightly
68,Female,Clothing,91,Montana,Summer,2.7,50,Bi-Weekly
57,Female,Accessories,83,Nebraska,Winter,2.8,41,Monthly
22,Female,Outerwear,62,Oklahoma,Winter,3.5,50,Annually
26,Female,Clothing,71,Kentucky,Fall,3.0,33,Monthly
43,Female,Accessories,93,Idaho,Summer,4.5,25,Quarterly
45,Female,Accessories,63,Maryland,Fall,4.3,2,Weekly
64,Female,Clothing,96,Tennessee,Fall,4.1,15,Annually
28,Female,Clothing,78,Michigan,Spring,4.3,12,Weekly
47,Female,Clothing,24,Tennessee,Summer,5.0,28,Bi-Weekly
53,Female,Clothing,63,Rhode Island,Summer,3.8,12,Bi-Weekly
42,Female,Accessories,58,Florida,Fall,4.9,3,Annually
51,Female,Footwear,55,Louisiana,Spring,5.0,20,Weekly
62,Female,Footwear,58,Arkansas,Fall,4.3,3,Bi-Weekly
18,Female,Outerwear,28,Kentucky,Winter,4.1,32,Fortnightly
48,Female,Clothing,37,Kansas,Spring,4.5,35,Monthly
20,Female,Clothing,78,Vermont,Spring,3.6,31,Monthly
32,Female,Clothing,73,Nevada,Fall,3.0,13,Annually
26,Female,Outerwear,20,Oklahoma,Spring,3.7,3,Fortnightly
31,Female,Clothing,60,Alabama,Winter,4.3,48,Bi-Weekly
55,Female,Accessories,71,Louisiana,Fall,4.6,15,Bi-Weekly
49,Female,Clothing,89,Ohio,Fall,4.7,13,Annually
42,Female,Clothing,53,Texas,Fall,4.6,21,Monthly
64,Female,Accessories,87,Maryland,Summer,3.0,29,Fortnightly
68,Female,Accessories,37,West Virginia,Spring,3.4,24,Quarterly
68,Female,Clothing,37,Ohio,Fall,3.8,21,Annually
41,Female,Accessories,78,Indiana,Spring,3.1,5,Bi-Weekly
51,Female,Footwear,23,Wyoming,Spring,4.4,47,Quarterly
44,Female,Clothing,73,Michigan,Spring,4.5,34,Every 3 Months
27,Female,Accessories,27,Maine,Fall,2.8,45,Fortnightly
36,Female,Outerwear,59,Utah,Winter,2.7,12,Annually
19,Female,Accessories,53,Iowa,Spring,3.4,31,Weekly
49,Female,Clothing,42,Maryland,Summer,4.6,43,Annually
18,Female,Accessories,45,Texas,Fall,5.0,5,Annually
36,Female,Accessories,89,Ohio,Winter,3.5,36,Quarterly
36,Female,Clothing,85,North Dakota,Fall,3.3,12,Annually
19,Female,Outerwear,69,West Virginia,Summer,4.5,31,Bi-Weekly
43,Female,Footwear,66,North Carolina,Spring,3.1,31,Bi-Weekly
31,Female,Clothing,42,Georgia,Summer,4.0,15,Weekly
63,Female,Clothing,40,Kansas,Spring,2.5,11,Weekly
41,Female,Clothing,82,Maine,Winter,4.4,18,Monthly
48,Female,Footwear,88,South Carolina,Spring,4.4,9,Quarterly
68,Female,Footwear,99,South Carolina,Summer,3.2,11,Weekly
53,Female,Accessories,85,Kentucky,Spring,3.8,38,Bi-Weekly
36,Female,Accessories,57,Arizona,Fall,4.6,42,Quarterly
46,Female,Clothing,56,New York,Summer,4.9,41,Monthly
21,Female,Footwear,79,New Hampshire,Winter,3.5,45,Monthly
52,Female,Clothing,67,Ohio,Summer,3.4,41,Bi-Weekly
66,Female,Accessories,61,Hawaii,Winter,3.9,35,Weekly
19,Female,Clothing,37,Texas,Winter,3.9,21,Every 3 Months
44,Female,Clothing,75,Illinois,Fall,4.2,13,Bi-Weekly
50,Female,Clothing,21,Massachusetts,Winter,3.4,23,Fortnightly
51,Female,Clothing,89,North Carolina,Winter,4.9,6,Weekly
25,Female,Footwear,24,West Virginia,Fall,2.9,39,Annually
62,Female,Clothing,27,Delaware,Spring,4.9,7,Quarterly
48,Female,Clothing,26,Idaho,Summer,4.6,32,Every 3 Months
62,Female,Footwear,82,Oregon,Spring,3.6,43,Quarterly
22,Female,Clothing,28,Maine,Winter,4.3,15,Monthly
48,Female,Accessories,65,South Dakota,Fall,4.6,48,Annually
48,Female,Clothing,82,New Mexico,Winter,4.7,35,Weekly
62,Female,Accessories,38,Washington,Winter,3.5,41,Quarterly
24,Female,Clothing,33,Georgia,Spring,2.8,14,Weekly
39,Female,Footwear,38,Idaho,Summer,4.0,22,Monthly
35,Female,Accessories,48,Colorado,Spring,4.3,16,Every 3 Months
47,Female,Footwear,35,Kentucky,Summer,3.8,2,Bi-Weekly
22,Female,Clothing,29,New Jersey,Fall,3.0,13,Every 3 Months
38,Female,Clothing,48,Oregon,Fall,4.6,38,Fortnightly
53,Female,Footwear,87,Nebraska,Fall,4.8,43,Weekly
31,Female,Accessories,62,Massachusetts,Fall,4.7,26,Quarterly
31,Female,Clothing,96,Nebraska,Spring,3.9,39,Weekly
65,Female,Accessories,41,Hawaii,Fall,4.0,50,Monthly
48,Female,Accessories,42,Indiana,Winter,3.7,40,Every 3 Months
18,Female,Clothing,57,Illinois,Winter,3.7,12,Fortnightly
46,Female,Accessories,65,Colorado,Spring,4.2,33,Every 3 Months
52,Female,Clothing,54,Pennsylvania,Fall,4.7,49,Weekly
50,Female,Clothing,22,Ohio,Winter,4.3,43,Bi-Weekly
49,Female,Footwear,96,Pennsylvania,Fall,4.9,14,Monthly
69,Female,Accessories,81,Mississippi,Summer,3.9,21,Every 3 Months
36,Female,Clothing,46,Kentucky,Fall,3.4,31,Quarterly
30,Female,Clothing,74,Alaska,Spring,4.2,29,Fortnightly
25,Female,Footwear,50,Georgia,Winter,4.7,32,Monthly
19,Female,Clothing,80,South Dakota,Winter,4.0,16,Bi-Weekly
34,Female,Footwear,56,South Carolina,Summer,4.0,38,Bi-Weekly
29,Female,Clothing,69,Tennessee,Winter,3.1,34,Every 3 Months
50,Female,Clothing,97,Colorado,Spring,4.2,30,Quarterly
31,Female,Clothing,66,Wisconsin,Winter,3.7,14,Fortnightly
41,Female,Accessories,70,Georgia,Spring,3.1,33,Monthly
52,Female,Footwear,50,Maryland,Winter,3.7,35,Weekly
27,Female,Clothing,85,New Jersey,Spring,3.2,13,Quarterly
49,Female,Accessories,59,Nevada,Summer,2.8,30,Fortnightly
69,Female,Clothing,74,Michigan,Summer,2.9,30,Monthly
45,Female,Accessories,38,Wyoming,Winter,3.5,47,Annually
20,Female,Clothing,99,Massachusetts,Spring,3.8,1,Every 3 Months
25,Female,Clothing,97,Washington,Spring,4.7,1,Weekly
38,Female,Accessories,67,Maine,Summer,4.5,33,Annually
55,Female,Clothing,20,Montana,Winter,3.9,43,Weekly
62,Female,Accessories,45,Oklahoma,Spring,3.4,37,Weekly
54,Female,Footwear,52,North Dakota,Winter,4.6,23,Quarterly
61,Female,Clothing,68,Connecticut,Fall,4.6,12,Annually
50,Female,Footwear,98,Texas,Fall,4.7,30,Fortnightly
65,Female,Footwear,83,Delaware,Fall,3.2,7,Weekly
68,Female,Clothing,51,Mississippi,Summer,5.0,20,Monthly
55,Female,Accessories,21,Minnesota,Spring,4.5,10,Monthly
57,Female,Accessories,92,Georgia,Spring,3.5,40,Every 3 Months
56,Female,Footwear,63,Iowa,Spring,4.5,21,Monthly
29,Female,Accessories,56,New York,Spring,3.2,17,Bi-Weekly
24,Female,Clothing,95,Nevada,Spring,4.6,5,Weekly
59,Female,Clothing,66,Virginia,Winter,4.0,22,Annually
62,Female,Outerwear,28,Idaho,Spring,4.2,5,Weekly
58,Female,Accessories,83,Colorado,Winter,4.1,18,Every 3 Months
64,Female,Clothing,55,Wisconsin,Fall,3.6,42,Every 3 Months
48,Female,Footwear,28,Connecticut,Spring,3.7,22,Annually
60,Female,Accessories,79,Kansas,Summer,3.6,37,Bi-Weekly
52,Female,Accessories,31,Pennsylvania,Summer,3.8,23,Annually
63,Female,Clothing,37,Utah,Fall,3.0,47,Fortnightly
44,Female,Clothing,34,Oregon,Summer,3.4,11,Fortnightly
63,Female,Footwear,74,West Virginia,Winter,4.8,32,Weekly
66,Female,Accessories,31,Montana,Spring,2.6,20,Weekly
22,Female,Accessories,66,Kentucky,Winter,2.9,3,Quarterly
62,Female,Footwear,99,Minnesota,Spring,4.9,32,Weekly
39,Female,Clothing,55,Louisiana,Spring,5.0,5,Fortnightly
25,Female,Clothing,23,Delaware,Spring,4.6,45,Quarterly
70,Female,Clothing,88,Arizona,Fall,4.2,43,Bi-Weekly
52,Female,Outerwear,26,Nevada,Summer,4.9,1,Every 3 Months
68,Female,Accessories,94,Alaska,Summer,4.8,9,Quarterly
18,Female,Clothing,25,Utah,Fall,3.0,13,Every 3 Months
18,Female,Clothing,96,Kansas,Fall,3.5,5,Annually
63,Female,Footwear,29,North Carolina,Spring,3.4,39,Fortnightly
47,Female,Footwear,36,Maryland,Winter,3.4,7,Weekly
43,Female,Clothing,90,Maine,Summer,4.9,8,Every 3 Months
60,Female,Accessories,38,Illinois,Summer,4.4,40,Annually
49,Female,Accessories,52,Pennsylvania,Spring,4.2,35,Monthly
28,Female,Clothing,88,Alaska,Spring,3.1,14,Monthly
32,Female,Accessories,56,New Mexico,Summer,4.0,26,Monthly
29,Female,Footwear,71,Arkansas,Spring,4.8,14,Quarterly
35,Female,Footwear,94,Alaska,Fall,3.3,9,Fortnightly
23,Female,Clothing,97,Louisiana,Winter,4.7,32,Annually
70,Female,Clothing,27,North Dakota,Summer,3.2,15,Every 3 Months
23,Female,Clothing,28,Rhode Island,Spring,5.0,25,Monthly
43,Female,Clothing,67,Connecticut,Fall,4.9,27,Monthly
29,Female,Clothing,70,New York,Fall,4.9,39,Quarterly
61,Female,Outerwear,95,Kentucky,Fall,3.7,49,Bi-Weekly
29,Female,Footwear,24,Maine,Spring,3.0,12,Bi-Weekly
66,Female,Accessories,35,Missouri,Winter,2.6,13,Weekly
46,Female,Footwear,22,Georgia,Winter,2.6,22,Quarterly
34,Female,Accessories,66,Arizona,Fall,4.8,19,Every 3 Months
51,Female,Clothing,83,New Hampshire,Summer,3.2,3,Bi-Weekly
26,Female,Clothing,95,Georgia,Fall,4.9,50,Weekly
23,Female,Clothing,41,California,Summer,3.4,15,Annually
52,Female,Clothing,77,Arizona,Summer,2.7,44,Every 3 Months
39,Female,Footwear,52,Florida,Fall,4.8,48,Monthly
39,Female,Accessories,41,New York,Winter,4.1,4,Bi-Weekly
33,Female,Clothing,28,Idaho,Winter,4.6,12,Bi-Weekly
33,Female,Clothing,90,Virginia,Summer,4.4,33,Annually
23,Female,Accessories,55,Michigan,Spring,3.5,40,Annually
31,Female,Accessories,73,New Hampshire,Spring,4.8,38,Every 3 Months
27,Female,Clothing,87,South Dakota,Fall,2.9,19,Every 3 Months
48,Female,Outerwear,89,South Dakota,Winter,3.2,38,Quarterly
61,Female,Footwear,82,New Jersey,Spring,4.4,18,Fortnightly
63,Female,Footwear,80,Wyoming,Spring,4.6,24,Monthly
19,Female,Accessories,87,Alabama,Summer,2.6,29,Quarterly
21,Female,Clothing,41,South Dakota,Spring,3.1,14,Annually
28,Female,Clothing,83,South Carolina,Spring,4.3,44,Fortnightly
29,Female,Accessories,71,New Mexico,Summer,3.1,18,Quarterly
23,Female,Clothing,76,Connecticut,Spring,4.6,19,Bi-Weekly
37,Female,Accessories,34,Kansas,Spring,4.6,4,Weekly
67,Female,Clothing,81,South Carolina,Spring,2.7,25,Bi-Weekly
34,Female,Clothing,47,North Carolina,Summer,3.0,3,Monthly
58,Female,Clothing,36,Wyoming,Summer,3.3,40,Quarterly
45,Female,Clothing,51,Louisiana,Spring,2.7,5,Weekly
63,Female,Clothing,86,Louisiana,Fall,3.3,17,Annually
68,Female,Clothing,41,Alabama,Fall,4.3,36,Every 3 Months
41,Female,Footwear,90,Minnesota,Fall,4.8,41,Annually
50,Female,Accessories,93,New Mexico,Fall,3.3,20,Bi-Weekly
24,Female,Accessories,56,Tennessee,Fall,4.3,2,Every 3 Months
21,Female,Clothing,39,New Mexico,Summer,3.0,31,Monthly
18,Female,Outerwear,86,Texas,Fall,4.8,23,Fortnightly
63,Female,Clothing,82,Washington,Spring,2.9,30,Annually
47,Female,Footwear,29,Michigan,Summer,3.6,26,Every 3 Months
58,Female,Accessories,27,Minnesota,Fall,3.5,40,Annually
46,Female,Accessories,25,Delaware,Spring,4.7,19,Annually
35,Female,Clothing,31,California,Winter,4.4,4,Monthly
42,Female,Clothing,23,Wisconsin,Winter,3.3,33,Fortnightly
48,Female,Accessories,47,Kentucky,Fall,4.3,29,Monthly
28,Female,Accessories,67,Nevada,Fall,4.0,47,Bi-Weekly
44,Female,Accessories,75,North Carolina,Winter,4.9,50,Weekly
60,Female,Footwear,82,Louisiana,Summer,2.9,28,Fortnightly
38,Female,Footwear,32,New Jersey,Summer,4.0,5,Fortnightly
46,Female,Clothing,41,Wisconsin,Fall,4.3,12,Annually
39,Female,Accessories,89,Arkansas,Winter,2.7,4,Weekly
22,Female,Accessories,82,Texas,Fall,5.0,22,Bi-Weekly
44,Female,Accessories,99,Illinois,Winter,4.4,32,Weekly
69,Female,Clothing,98,Mississippi,Fall,3.5,32,Quarterly
39,Female,Accessories,54,Delaware,Winter,3.3,48,Every 3 Months
53,Female,Clothing,88,Georgia,Summer,3.8,35,Monthly
52,Female,Clothing,43,Kansas,Summer,4.5,44,Fortnightly
65,Female,Accessories,73,Oklahoma,Winter,4.8,29,Weekly
48,Female,Accessories,50,New Jersey,Fall,2.9,26,Monthly
27,Female,Footwear,73,Utah,Spring,3.2,3,Quarterly
39,Female,Accessories,51,Montana,Spring,2.8,1,Bi-Weekly
59,Female,Clothing,22,Ohio,Winter,3.3,17,Annually
52,Female,Footwear,32,Colorado,Fall,3.3,17,Fortnightly
50,Female,Footwear,38,California,Summer,4.2,36,Weekly
32,Female,Footwear,66,Utah,Winter,3.6,32,Fortnightly
40,Female,Accessories,20,Kansas,Spring,4.6,50,Bi-Weekly
26,Female,Outerwear,44,Illinois,Summer,3.6,39,Annually
47,Female,Accessories,31,Minnesota,Spring,4.0,17,Monthly
51,Female,Outerwear,45,New York,Fall,2.7,39,Every 3 Months
47,Female,Clothing,71,Arizona,Summer,4.4,5,Annually
53,Female,Accessories,96,Tennessee,Fall,3.2,47,Annually
35,Female,Clothing,32,Arkansas,Winter,2.6,18,Weekly
38,Female,Accessories,90,Colorado,Summer,3.4,31,Every 3 Months
69,Female,Accessories,68,Nevada,Spring,5.0,39,Fortnightly
47,Female,Clothing,45,Kansas,Winter,2.9,12,Weekly
31,Female,Clothing,67,New York,Winter,5.0,45,Bi-Weekly
68,Female,Clothing,57,Minnesota,Fall,4.4,33,Fortnightly
51,Female,Clothing,60,Ohio,Summer,3.5,3,Annually
20,Female,Accessories,32,Arizona,Spring,3.8,5,Every 3 Months
27,Female,Accessories,29,Kentucky,Fall,3.8,23,Monthly
67,Female,Outerwear,20,Minnesota,Spring,3.9,39,Fortnightly
21,Female,Accessories,98,Arkansas,Winter,3.3,10,Annually
20,Female,Clothing,27,Wyoming,Fall,2.9,4,Bi-Weekly
35,Female,Outerwear,67,North Dakota,Spring,3.7,18,Monthly
58,Female,Footwear,82,Alabama,Winter,3.7,1,Every 3 Months
28,Female,Clothing,72,Mississippi,Fall,4.6,18,Fortnightly
27,Female,Footwear,77,Illinois,Fall,4.9,46,Annually
19,Female,Footwear,74,Arkansas,Winter,3.1,13,Fortnightly
63,Female,Footwear,39,Kansas,Winter,3.5,5,Fortnightly
69,Female,Clothing,80,Rhode Island,Spring,4.9,11,Weekly
65,Female,Accessories,59,Florida,Summer,4.4,49,Weekly
63,Female,Outerwear,68,Missouri,Fall,4.4,1,Fortnightly
28,Female,Clothing,77,North Carolina,Fall,3.4,11,Quarterly
67,Female,Accessories,50,Alabama,Winter,3.0,47,Every 3 Months
51,Female,Clothing,45,Washington,Fall,2.6,20,Monthly
59,Female,Clothing,71,Michigan,Summer,3.2,18,Annually
25,Female,Clothing,52,Washington,Fall,4.6,43,Quarterly
31,Female,Footwear,50,Vermont,Winter,3.8,4,Every 3 Months
62,Female,Accessories,66,Illinois,Summer,4.8,20,Quarterly
51,Female,Footwear,81,New York,Fall,4.5,7,Monthly
32,Female,Clothing,28,Rhode Island,Summer,4.2,31,Fortnightly
35,Female,Accessories,65,Washington,Winter,2.7,41,Fortnightly
70,Female,Accessories,80,Virginia,Winter,4.5,3,Monthly
19,Female,Accessories,94,Wisconsin,Spring,4.9,16,Monthly
32,Female,Accessories,30,Michigan,Fall,2.8,43,Annually
56,Female,Clothing,45,Texas,Fall,3.5,29,Fortnightly
53,Female,Outerwear,91,Idaho,Summer,2.5,5,Bi-Weekly
22,Female,Accessories,36,Iowa,Winter,2.9,30,Quarterly
26,Female,Accessories,73,Connecticut,Fall,4.2,33,Monthly
42,Female,Clothing,60,Wyoming,Fall,4.6,46,Bi-Weekly
30,Female,Clothing,77,Mississippi,Winter,3.0,17,Fortnightly
29,Female,Clothing,86,Pennsylvania,Spring,4.4,47,Bi-Weekly
47,Female,Clothing,42,Tennessee,Summer,2.6,17,Bi-Weekly
59,Female,Footwear,70,Louisiana,Spring,4.8,17,Bi-Weekly
34,Female,Clothing,44,Arkansas,Summer,2.9,28,Every 3 Months
52,Female,Accessories,91,West Virginia,Spring,3.0,8,Monthly
47,Female,Accessories,30,South Carolina,Fall,4.5,8,Quarterly
24,Female,Clothing,23,Kansas,Fall,3.7,4,Bi-Weekly
63,Female,Footwear,21,Michigan,Summer,4.8,24,Weekly
59,Female,Outerwear,34,Alabama,Spring,4.8,29,Fortnightly
66,Female,Clothing,46,South Dakota,Summer,4.7,10,Weekly
45,Female,Clothing,41,Rhode Island,Winter,2.6,11,Bi-Weekly
38,Female,Clothing,33,Florida,Fall,4.6,18,Fortnightly
63,Female,Clothing,48,Connecticut,Fall,3.4,26,Annually
55,Female,Clothing,66,Pennsylvania,Winter,3.0,39,Weekly
25,Female,Clothing,54,California,Spring,4.0,4,Annually
51,Female,Accessories,55,Oklahoma,Fall,2.6,24,Weekly
28,Female,Accessories,84,North Dakota,Summer,3.4,2,Every 3 Months
46,Female,Footwear,66,New Mexico,Spring,4.5,36,Annually
58,Female,Footwear,65,South Carolina,Spring,2.7,36,Weekly
30,Female,Footwear,83,Michigan,Fall,2.9,23,Every 3 Months
68,Female,Accessories,61,Missouri,Winter,4.0,36,Quarterly
28,Female,Clothing,65,Colorado,Summer,3.2,2,Annually
26,Female,Footwear,55,Kansas,Spring,4.0,17,Bi-Weekly
35,Female,Accessories,79,Illinois,Fall,3.4,19,Weekly
40,Female,Clothing,96,South Carolina,Fall,4.9,41,Monthly
31,Female,Clothing,43,Utah,Fall,3.6,27,Quarterly
60,Female,Accessories,40,Hawaii,Summer,3.6,32,Fortnightly
69,Female,Accessories,62,Texas,Fall,3.2,33,Annually
51,Female,Clothing,72,Oregon,Spring,3.7,24,Quarterly
49,Female,Footwear,87,Arizona,Spring,2.6,31,Every 3 Months
18,Female,Accessories,31,New York,Winter,3.9,35,Weekly
63,Female,Accessories,34,Nebraska,Fall,3.4,2,Monthly
57,Female,Clothing,53,Vermont,Fall,3.4,42,Every 3 Months
45,Female,Clothing,85,Maryland,Summer,4.2,47,Every 3 Months
36,Female,Clothing,50,Tennessee,Fall,2.9,44,Bi-Weekly
20,Female,Clothing,91,Pennsylvania,Summer,4.1,8,Every 3 Months
21,Female,Accessories,56,South Carolina,Fall,3.6,13,Quarterly
62,Female,Outerwear,60,Connecticut,Fall,4.0,10,Annually
23,Female,Outerwear,34,Kentucky,Fall,4.0,1,Fortnightly
26,Female,Footwear,30,Rhode Island,Spring,3.6,1,Monthly
30,Female,Accessories,71,Colorado,Winter,3.1,18,Annually
18,Female,Clothing,100,Oklahoma,Winter,4.4,2,Annually
47,Female,Accessories,85,Idaho,Fall,4.3,36,Every 3 Months
41,Female,Clothing,83,Maine,Summer,3.5,17,Bi-Weekly
62,Female,Outerwear,31,Vermont,Winter,3.0,1,Annually
28,Female,Footwear,82,Rhode Island,Spring,4.7,50,Quarterly
46,Female,Clothing,79,Florida,Summer,2.5,3,Bi-Weekly
54,Female,Accessories,62,West Virginia,Spring,3.1,45,Quarterly
36,Female,Footwear,92,Indiana,Spring,3.3,28,Annually
25,Female,Clothing,58,Illinois,Fall,4.7,6,Every 3 Months
38,Female,Clothing,88,California,Spring,3.4,33,Every 3 Months
38,Female,Footwear,44,Massachusetts,Spring,3.1,29,Annually
42,Female,Clothing,56,Idaho,Spring,4.6,2,Every 3 Months
19,Female,Accessories,23,Kentucky,Winter,4.9,43,Bi-Weekly
34,Female,Clothing,45,Delaware,Spring,2.7,48,Fortnightly
38,Female,Accessories,31,Idaho,Fall,4.2,43,Weekly
42,Female,Clothing,96,Virginia,Summer,2.6,26,Bi-Weekly
58,Female,Clothing,96,Arizona,Spring,3.2,26,Bi-Weekly
56,Female,Clothing,80,Maryland,Fall,4.4,50,Bi-Weekly
62,Female,Clothing,28,Idaho,Fall,3.6,36,Quarterly
24,Female,Clothing,51,New Jersey,Summer,2.7,26,Fortnightly
60,Female,Clothing,41,Washington,Spring,4.3,2,Monthly
53,Female,Outerwear,99,Idaho,Summer,2.6,49,Monthly
26,Female,Clothing,53,Rhode Island,Spring,4.3,32,Bi-Weekly
34,Female,Accessories,25,Delaware,Fall,3.9,3,Annually
24,Female,Clothing,95,Alaska,Winter,2.9,38,Every 3 Months
42,Female,Clothing,88,Arizona,Fall,3.1,5,Monthly
36,Female,Accessories,97,Alabama,Fall,4.2,8,Every 3 Months
24,Female,Outerwear,81,Washington,Winter,4.1,43,Weekly
39,Female,Accessories,26,Louisiana,Winter,4.2,22,Fortnightly
46,Female,Footwear,41,Nebraska,Summer,4.4,10,Every 3 Months
64,Female,Clothing,93,Pennsylvania,Fall,3.4,26,Monthly
64,Female,Clothing,69,South Carolina,Spring,4.8,42,Bi-Weekly
61,Female,Clothing,44,California,Fall,4.5,33,Weekly
61,Female,Footwear,54,Indiana,Spring,2.7,23,Quarterly
44,Female,Footwear,61,Missouri,Spring,3.5,30,Quarterly
65,Female,Clothing,80,Connecticut,Fall,3.1,36,Weekly
60,Female,Accessories,30,Nevada,Summer,2.8,3,Every 3 Months
65,Female,Clothing,94,New York,Fall,2.9,13,Annually
27,Female,Clothing,24,Oklahoma,Winter,4.5,38,Every 3 Months
36,Female,Clothing,21,South Dakota,Fall,3.5,19,Monthly
22,Female,Accessories,52,Missouri,Summer,4.3,14,Bi-Weekly
62,Female,Accessories,59,Texas,Fall,4.9,43,Annually
59,Female,Clothing,51,New York,Summer,3.1,10,Fortnightly
50,Female,Clothing,35,Vermont,Winter,4.0,34,Quarterly
51,Female,Accessories,87,Arizona,Summer,3.6,31,Annually
23,Female,Clothing,42,Montana,Summer,4.0,34,Weekly
21,Female,Clothing,86,Oklahoma,Winter,2.6,28,Bi-Weekly
44,Female,Clothing,26,New Hampshire,Fall,3.1,35,Annually
25,Female,Clothing,60,Wisconsin,Summer,3.5,41,Quarterly
57,Female,Accessories,83,Alaska,Winter,3.9,48,Fortnightly
41,Female,Accessories,63,South Dakota,Spring,2.7,45,Quarterly
19,Female,Footwear,25,Alaska,Spring,4.1,10,Fortnightly
43,Female,Clothing,65,Utah,Fall,4.3,9,Weekly
25,Female,Footwear,60,South Dakota,Fall,2.9,30,Annually
60,Female,Clothing,75,California,Spring,4.0,45,Annually
54,Female,Footwear,57,Mississippi,Fall,4.1,41,Quarterly
52,Female,Footwear,99,Tennessee,Winter,3.7,40,Fortnightly
40,Female,Outerwear,45,Alabama,Spring,2.8,42,Fortnightly
